"cube_Effect_Size_SpC_microsiemens_per_cm","cube_Effect_Size_Fe_mg_per_kg","cube_Effect_Size_C_percent_per_mg","cube_Percent_Med_Sand","cube_Percent_Fine_Sand","cube_Median_SpC_microsiemens_per_cm","cube_Median_ATP_picomoles_per_g","cube_Median_X01395_C_percent_per_mg","cube_Median_X01397_N_percent_per_mg"
1.06132071303183,1.85005353682936,0.169565817869796,-0.284246286055269,1.95036188793034,-0.12054691885855,0.895840480794263,2.134523645243,0.315115743768961
0.676675044029018,1.90335057307029,0.0350759341567468,-0.238801134432004,2.03156633449364,-0.0455724037648473,1.14249496967384,1.74339910955835,0.314319708675215
0.765794161326025,1.68602865545338,0.0568189242667317,-0.242878373075502,1.93631063070438,-0.00268612727995055,1.27061405330256,1.96402674589821,0.313216551104175
0.974329700107374,1.92344679188619,0.0674385723035424,-0.253120590429028,1.82418495773982,-0.0936275618797198,1.15413154401541,2.22593624728467,0.34368749682937
0.950299060543927,1.80009974799958,0.235585326133597,-0.0962964535018927,2.15215449070555,0.00264434183538649,1.06827419111725,2.25722880508743,0.321975290305658
0.933207711447785,1.90666094941623,0.167371024207347,-0.254995814373495,1.95350967142089,0.0416031957059806,1.24239393965886,2.1626769051282,0.426355988800495
0.692861400126033,2.09755592759049,0.191721047633614,-0.253067123800616,1.88401346627248,0.0228325684045524,0.903736616102158,2.23749362949239,0.330606780097194
0.754603492979777,2.03270106484077,0.209228365438007,-0.182888516932264,1.69924099734756,-0.18362285176185,1.28651398402219,2.08167553162078,0.443462713949088
0.893392744436257,1.88178420202887,0.0777835053960638,-0.241736042857065,1.93076931141637,-0.0674597095438576,1.01240585255134,1.75752268407688,0.479367800270242
0.673139440506189,2.20806363230426,0.0894424975433372,-0.332510870457766,1.70810151322683,-0.0108796359032232,1.14027213661368,1.90736058788205,0.481295577152095
0.856409703378789,1.84489041787815,0.0185810456831633,-0.178720586012592,1.630029344192,-0.00589644178217159,1.10494793173249,2.15656639050324,0.289274237571562
0.83998504030744,2.18606089641191,0.106002629639624,-0.170571469989884,1.75158855625078,-0.119988172974898,1.04635082961579,2.03025166209444,0.336445993633445
0.856477851433502,2.06898462636317,0.0670287061851525,-0.292715171676762,1.43289660621037,-0.199337764746651,1.22923133194208,2.01211728304552,0.426914058245431
0.875336672028986,2.03572679183956,0.19064565207618,-0.280031235391899,1.75897453730988,-0.0249162275537959,1.0959246943827,2.14618105208159,0.435951600908635
1.02497237057359,1.71676468346017,-0.00823862688601523,-0.239170973180918,1.70314391780083,-0.0623368365622427,1.14011849146957,2.17950830802347,0.337483611832741
0.771134202139336,1.94550385902469,0.188085418524294,-0.184894470084522,1.75711295503676,0.00477172870285546,1.21853746266428,1.84177846923045,0.444809369754343
0.843949822011791,1.93692884231753,0.17880766514029,-0.24622723042961,2.07285099556811,-0.0612194047355063,1.18487797224648,1.99080327168597,0.489510907145763
0.848810129667369,1.93487146169611,0.249534893826534,-0.153146238254106,1.59650949738814,-0.0517823942165254,1.09338584627816,1.91505242768628,0.417622860733645
0.958266743221755,1.92515641620164,0.0815353448453696,-0.190807526870247,1.85461606041079,-0.123295748908911,1.03167265469691,1.93646761138202,0.428781573507005
0.764613347274366,1.88897777993345,0.166040585847989,-0.0982473207246012,2.01610624830628,-0.072765200502563,1.14742469889279,2.04972886378586,0.647584337045243
0.893112507520242,1.88236482016521,0.0545792317939591,-0.22745895219052,1.78723636803136,0.0448368229575793,1.0761628413736,1.81263577583342,0.553652188627845
0.69448349385375,1.99135623616511,0.0999624658352251,-0.349107095926331,2.02756755275005,-0.144050601587339,1.24886071299439,2.04513635559218,0.492202883512452
0.943743655259417,2.00837408104472,0.0552651912024046,-0.209398380888446,1.96960286672117,0.0701938633686362,1.06012807136451,1.79166486251938,0.409036973586497
0.864905690987011,1.62750000032937,-0.0216640333931622,-0.172360175281223,1.89355365155897,-0.0501248661318533,1.1923872318126,1.96593117010108,0.463763679506259
0.723379019214306,2.07117575402868,0.151704806482956,-0.213753006304789,2.0106740767092,-0.0523558042803673,1.1108476273291,1.92649593099275,0.424541160451966
1.01628080933288,1.9622848371559,0.0602794434317822,-0.175763771893426,2.0040439733155,-0.133384874242132,1.10183857105665,2.22298696227832,0.412898240180379
1.08618218236113,1.79059491066788,0.259156153214983,-0.276172905547613,1.82470711330237,-0.0690737810329144,1.39288900317419,2.00201858398259,0.396567250918925
0.938011742431368,2.25319107909503,0.220752009132559,-0.171385931238141,1.88496821219188,-0.10206282315386,1.1042888698504,1.95533391239171,0.432128338926659
0.94382752774442,1.93290427154351,0.103085308267684,-0.192655607284743,1.77678985256944,-0.0134771699786367,1.21882590480371,1.90384156487168,0.487482047894721
1.03719331157837,2.02729075095266,0.0775048124865589,-0.220009306603613,1.86619138542836,-0.121517456738853,1.42414430707303,1.91939641299201,0.468865915648917
1.00484332989283,1.9427951720123,0.191239208936516,-0.158765247800986,1.96288255585472,0.00379720943222546,1.38525148412937,1.98231162853114,0.389244338923317
0.977292379170186,1.75402074407736,0.128208904626579,-0.275158481018389,2.06262079963915,-0.00932034818065201,1.40026192110962,1.831598549884,0.345975228228919
0.891365697704526,1.91782104096688,0.138853602520781,-0.179745144432001,2.01350399921025,-0.159424266089737,1.30863015015384,1.79409540547934,0.36793745095259
0.858398710637067,2.06491302889151,0.178480399791003,-0.124571392517571,1.93661089784896,-0.128031840903524,0.993732137275675,2.02246028711723,0.372469445532272
0.799578411180701,1.8861770454757,0.116928192894458,-0.156751606075419,1.98985337447101,-0.0557584402639254,1.35240513203154,2.41849538129433,0.390010292413627
0.848268275436271,1.91566027392432,0.158006103570726,-0.204442169398229,1.92710666018493,0.0360001182000387,1.1812363305572,2.01856544453829,0.237618494283097
0.997737046006721,2.08379162248361,0.330223381792048,-0.215840719903964,1.88344477669335,-0.0470620902309321,1.41830970390421,2.02803823818345,0.424100737351933
0.934451302555491,1.74807052054994,0.361220469037113,-0.295096391467154,1.90827739459462,-0.058790009283799,1.27672992155979,2.20189225999721,0.343847546110004
